timestamp,open,high,low,close,volume,Timestamp
2025-06-10 21:00:00+00:00,1.14375,1.15129,1.14052,1.15099,107117.96,2025-06-10 21:00:00+00:00
2025-06-11 21:00:00+00:00,1.15102,1.16311,1.15017,1.16084,133388.57,2025-06-11 21:00:00+00:00
2025-06-12 21:00:00+00:00,1.16083,1.16143,1.1489,1.15457,170771.86,2025-06-12 21:00:00+00:00
2025-06-14 21:00:00+00:00,1.15309,1.15469,1.15256,1.15376,13630.35,2025-06-14 21:00:00+00:00
2025-06-15 21:00:00+00:00,1.15376,1.16147,1.15238,1.15534,135969.7,2025-06-15 21:00:00+00:00
2025-06-16 21:00:00+00:00,1.15536,1.15796,1.14743,1.14816,143958.18,2025-06-16 21:00:00+00:00
2025-06-17 21:00:00+00:00,1.14817,1.153,1.14608,1.14758,153027.91,2025-06-17 21:00:00+00:00
2025-06-18 21:00:00+00:00,1.14758,1.15125,1.14461,1.15113,101801.41,2025-06-18 21:00:00+00:00
2025-06-19 21:00:00+00:00,1.15112,1.15439,1.1495,1.15189,102496.57,2025-06-19 21:00:00+00:00
2025-06-21 21:00:00+00:00,1.14602,1.15073,1.14544,1.14995,10413.67,2025-06-21 21:00:00+00:00
2025-06-22 21:00:00+00:00,1.14995,1.16082,1.14533,1.15979,166520.62,2025-06-22 21:00:00+00:00
2025-06-23 21:00:00+00:00,1.15977,1.16417,1.15798,1.16121,129654.97,2025-06-23 21:00:00+00:00
2025-06-24 21:00:00+00:00,1.1612,1.16845,1.15898,1.16831,96781.26,2025-06-24 21:00:00+00:00
2025-06-25 21:00:00+00:00,1.16832,1.17449,1.16673,1.1693,112735.99,2025-06-25 21:00:00+00:00
2025-06-26 21:00:00+00:00,1.16931,1.17539,1.16837,1.17162,96528.66,2025-06-26 21:00:00+00:00
2025-06-28 21:00:00+00:00,1.17287,1.17385,1.17215,1.17263,6397.29,2025-06-28 21:00:00+00:00
2025-06-29 21:00:00+00:00,1.17264,1.17907,1.17075,1.17863,105399.5,2025-06-29 21:00:00+00:00
2025-06-30 21:00:00+00:00,1.17862,1.18298,1.17611,1.1805,115191.37,2025-06-30 21:00:00+00:00
2025-07-01 21:00:00+00:00,1.18048,1.18098,1.17467,1.17985,109651.96,2025-07-01 21:00:00+00:00
2025-07-02 21:00:00+00:00,1.17985,1.181,1.17169,1.17688,108519.47,2025-07-02 21:00:00+00:00
2025-07-03 21:00:00+00:00,1.1769,1.17873,1.17561,1.17719,84127.09,2025-07-03 21:00:00+00:00
2025-07-05 21:00:00+00:00,1.17793,1.17825,1.17732,1.178,2644.38,2025-07-05 21:00:00+00:00
2025-07-06 21:00:00+00:00,1.17805,1.17901,1.16868,1.17363,106860.29,2025-07-06 21:00:00+00:00
2025-07-07 21:00:00+00:00,1.17365,1.1765,1.16825,1.17233,108965.23,2025-07-07 21:00:00+00:00
2025-07-08 21:00:00+00:00,1.17233,1.17396,1.16895,1.17378,86976.75,2025-07-08 21:00:00+00:00
2025-07-09 21:00:00+00:00,1.17375,1.17494,1.16623,1.17018,107761.3284,2025-07-09 21:00:00+00:00
2025-07-10 21:00:00+00:00,1.17016,1.17138,1.16645,1.16852,85612.36,2025-07-10 21:00:00+00:00
2025-07-12 21:00:00+00:00,1.16658,1.16843,1.16611,1.16822,6009.17,2025-07-12 21:00:00+00:00
2025-07-13 21:00:00+00:00,1.16822,1.16978,1.16541,1.1665,83778.523,2025-07-13 21:00:00+00:00
2025-07-14 21:00:00+00:00,1.1665,1.16925,1.15927,1.1607,119141.08,2025-07-14 21:00:00+00:00
2025-07-15 21:00:00+00:00,1.16073,1.17212,1.15623,1.16353,149202.3,2025-07-15 21:00:00+00:00
2025-07-16 21:00:00+00:00,1.16353,1.16361,1.15566,1.1615,107200.678,2025-07-16 21:00:00+00:00
2025-07-17 21:00:00+00:00,1.16151,1.16716,1.16119,1.16207,75653.48,2025-07-17 21:00:00+00:00
2025-07-19 21:00:00+00:00,1.16236,1.1634,1.16221,1.16294,4815.38,2025-07-19 21:00:00+00:00
2025-07-20 21:00:00+00:00,1.16296,1.17166,1.16145,1.16945,84599.07,2025-07-20 21:00:00+00:00
2025-07-21 21:00:00+00:00,1.1695,1.17607,1.16788,1.17378,77177.18,2025-07-21 21:00:00+00:00
2025-07-22 21:00:00+00:00,1.17377,1.17789,1.17109,1.17733,96130.8,2025-07-22 21:00:00+00:00
2025-07-23 21:00:00+00:00,1.17732,1.17887,1.17303,1.17545,89743.31,2025-07-23 21:00:00+00:00
2025-07-24 21:00:00+00:00,1.17548,1.17609,1.17028,1.17396,84426.67,2025-07-24 21:00:00+00:00
2025-07-26 21:00:00+00:00,1.17552,1.17686,1.17507,1.17554,4400.2,2025-07-26 21:00:00+00:00
2025-07-27 21:00:00+00:00,1.17554,1.177,1.1585,1.15963,94411.61,2025-07-27 21:00:00+00:00
2025-07-28 21:00:00+00:00,1.1596,1.15989,1.15188,1.15506,106375.16,2025-07-28 21:00:00+00:00
2025-07-29 21:00:00+00:00,1.15506,1.15725,1.14008,1.14278,154109.87,2025-07-29 21:00:00+00:00
2025-07-30 21:00:00+00:00,1.14278,1.14606,1.14058,1.14217,96436.67,2025-07-30 21:00:00+00:00
2025-07-31 21:00:00+00:00,1.14217,1.15969,1.13915,1.1583,147618.93,2025-07-31 21:00:00+00:00
2025-08-02 21:00:00+00:00,1.1591,1.15963,1.15779,1.15876,6442.13,2025-08-02 21:00:00+00:00
2025-08-03 21:00:00+00:00,1.15876,1.15887,1.15497,1.15838,101186.45,2025-08-03 21:00:00+00:00
2025-08-04 21:00:00+00:00,1.1584,1.15876,1.15277,1.15784,96402.79,2025-08-04 21:00:00+00:00
2025-08-05 21:00:00+00:00,1.15781,1.16683,1.15642,1.1663,86827.43,2025-08-05 21:00:00+00:00
2025-08-06 21:00:00+00:00,1.16628,1.16986,1.16108,1.16768,131254.71,2025-08-06 21:00:00+00:00
2025-08-07 21:00:00+00:00,1.16768,1.16792,1.16287,1.16368,78995.3,2025-08-07 21:00:00+00:00
2025-08-09 21:00:00+00:00,1.16444,1.16508,1.16426,1.16475,2971.04,2025-08-09 21:00:00+00:00
2025-08-10 21:00:00+00:00,1.16474,1.16754,1.159,1.1616,119115.1,2025-08-10 21:00:00+00:00
2025-08-11 21:00:00+00:00,1.16162,1.16971,1.15986,1.16775,120879.49,2025-08-11 21:00:00+00:00
2025-08-12 21:00:00+00:00,1.16774,1.17301,1.16703,1.1712,84748.68,2025-08-12 21:00:00+00:00
2025-08-13 21:00:00+00:00,1.1712,1.1715,1.16309,1.16504,130446.88,2025-08-13 21:00:00+00:00
2025-08-14 21:00:00+00:00,1.16506,1.17151,1.16467,1.17026,75602.35,2025-08-14 21:00:00+00:00
2025-08-16 21:00:00+00:00,1.17101,1.17157,1.17038,1.17059,2826.37,2025-08-16 21:00:00+00:00
2025-08-17 21:00:00+00:00,1.17061,1.17106,1.16561,1.16679,67121.98,2025-08-17 21:00:00+00:00
2025-08-18 21:00:00+00:00,1.16678,1.16928,1.1639,1.16415,67288.04,2025-08-18 21:00:00+00:00
2025-08-19 21:00:00+00:00,1.16413,1.16736,1.16221,1.16507,72280.64,2025-08-19 21:00:00+00:00
2025-08-20 21:00:00+00:00,1.16507,1.16626,1.1601,1.16122,89681.7,2025-08-20 21:00:00+00:00
2025-08-21 21:00:00+00:00,1.16122,1.17425,1.15828,1.17148,100779.306,2025-08-21 21:00:00+00:00
2025-08-23 21:00:00+00:00,1.17203,1.17259,1.17074,1.17083,2792.494,2025-08-23 21:00:00+00:00
2025-08-24 21:00:00+00:00,1.17077,1.17204,1.16028,1.16144,71351.17,2025-08-24 21:00:00+00:00
2025-08-25 21:00:00+00:00,1.16145,1.16652,1.16021,1.16368,107620.68,2025-08-25 21:00:00+00:00
2025-08-26 21:00:00+00:00,1.1637,1.16477,1.1574,1.16473,94225.76,2025-08-26 21:00:00+00:00
2025-08-27 21:00:00+00:00,1.16474,1.16972,1.16289,1.16785,86969.62,2025-08-27 21:00:00+00:00
2025-08-28 21:00:00+00:00,1.16786,1.17089,1.16507,1.16826,88950.41,2025-08-28 21:00:00+00:00
2025-08-30 21:00:00+00:00,1.16935,1.16959,1.16845,1.169,2229.65,2025-08-30 21:00:00+00:00
2025-08-31 21:00:00+00:00,1.16899,1.17362,1.16879,1.17147,54396.3,2025-08-31 21:00:00+00:00
2025-09-01 21:00:00+00:00,1.17148,1.17156,1.16127,1.16327,162221.71,2025-09-01 21:00:00+00:00
2025-09-02 21:00:00+00:00,1.16327,1.1682,1.16081,1.16608,120767.88,2025-09-02 21:00:00+00:00
2025-09-03 21:00:00+00:00,1.16611,1.16694,1.16298,1.16567,86473.82,2025-09-03 21:00:00+00:00
2025-09-04 21:00:00+00:00,1.16566,1.17593,1.16522,1.17141,105280.75,2025-09-04 21:00:00+00:00
2025-09-06 21:00:00+00:00,1.17111,1.17197,1.17036,1.17121,5254.1066,2025-09-06 21:00:00+00:00
2025-09-07 21:00:00+00:00,1.17122,1.17728,1.17046,1.17684,73964.66,2025-09-07 21:00:00+00:00
2025-09-08 21:00:00+00:00,1.17685,1.17799,1.16972,1.1702,122659.92,2025-09-08 21:00:00+00:00
2025-09-09 21:00:00+00:00,1.1702,1.17306,1.16824,1.17024,94291.01,2025-09-09 21:00:00+00:00
2025-09-10 21:00:00+00:00,1.17023,1.1746,1.16589,1.17329,103376.42,2025-09-10 21:00:00+00:00
2025-09-11 21:00:00+00:00,1.17329,1.17475,1.17013,1.17301,88650.04,2025-09-11 21:00:00+00:00
2025-09-13 21:00:00+00:00,1.17303,1.17344,1.17249,1.17253,2187.96,2025-09-13 21:00:00+00:00
2025-09-14 21:00:00+00:00,1.17256,1.17744,1.1716,1.17628,77233.66,2025-09-14 21:00:00+00:00
2025-09-15 21:00:00+00:00,1.17627,1.18783,1.17572,1.18709,113796.27,2025-09-15 21:00:00+00:00
2025-09-16 21:00:00+00:00,1.18711,1.19186,1.18077,1.18251,131279.95,2025-09-16 21:00:00+00:00
2025-09-17 21:00:00+00:00,1.18253,1.18482,1.175,1.17889,149058.81,2025-09-17 21:00:00+00:00
2025-09-18 21:00:00+00:00,1.1789,1.17925,1.17286,1.17405,92024.7,2025-09-18 21:00:00+00:00
2025-09-20 21:00:00+00:00,1.17449,1.17477,1.17357,1.17365,2813.74,2025-09-20 21:00:00+00:00
2025-09-21 21:00:00+00:00,1.17363,1.18037,1.17262,1.18004,81193.93,2025-09-21 21:00:00+00:00
2025-09-22 21:00:00+00:00,1.18002,1.18199,1.17787,1.18153,98753.87,2025-09-22 21:00:00+00:00
2025-09-23 21:00:00+00:00,1.18153,1.18163,1.1728,1.17423,107342.91,2025-09-23 21:00:00+00:00
2025-09-24 21:00:00+00:00,1.17422,1.17538,1.16454,1.16616,109668.7884,2025-09-24 21:00:00+00:00
2025-09-25 21:00:00+00:00,1.16615,1.17072,1.16579,1.17005,90258.09,2025-09-25 21:00:00+00:00
2025-09-27 21:00:00+00:00,1.16986,1.17097,1.16986,1.17048,3577.75,2025-09-27 21:00:00+00:00
2025-09-28 21:00:00+00:00,1.17047,1.17544,1.17044,1.17305,87619.07,2025-09-28 21:00:00+00:00
2025-09-29 21:00:00+00:00,1.17307,1.17615,1.17119,1.17344,98052.44,2025-09-29 21:00:00+00:00
2025-09-30 21:00:00+00:00,1.17342,1.17785,1.17154,1.17327,140358.238,2025-09-30 21:00:00+00:00
2025-10-01 21:00:00+00:00,1.17325,1.17583,1.16829,1.17244,88827.57,2025-10-01 21:00:00+00:00
2025-10-02 21:00:00+00:00,1.17245,1.17591,1.17146,1.17382,78892.16,2025-10-02 21:00:00+00:00
2025-10-04 21:00:00+00:00,1.17209,1.17275,1.1706,1.17116,10249.64,2025-10-04 21:00:00+00:00
2025-10-05 21:00:00+00:00,1.17121,1.17307,1.16516,1.17092,124403.88,2025-10-05 21:00:00+00:00
2025-10-06 21:00:00+00:00,1.17093,1.1711,1.16474,1.16526,82813.43,2025-10-06 21:00:00+00:00
2025-10-07 21:00:00+00:00,1.16527,1.1653,1.15983,1.1629,94311.58,2025-10-07 21:00:00+00:00
2025-10-08 21:00:00+00:00,1.16289,1.1648,1.1542,1.15652,109981.12,2025-10-08 21:00:00+00:00
2025-10-09 21:00:00+00:00,1.1565,1.16305,1.1559,1.16149,105434.01,2025-10-09 21:00:00+00:00
2025-10-11 21:00:00+00:00,1.16138,1.1615,1.15918,1.16015,7588.74,2025-10-11 21:00:00+00:00
2025-10-12 21:00:00+00:00,1.16012,1.16297,1.15574,1.15658,78546.03,2025-10-12 21:00:00+00:00
2025-10-13 21:00:00+00:00,1.15657,1.16148,1.15423,1.16032,107588.87,2025-10-13 21:00:00+00:00
2025-10-14 21:00:00+00:00,1.1603,1.16519,1.16017,1.16456,91914.41,2025-10-14 21:00:00+00:00
2025-10-15 21:00:00+00:00,1.16455,1.16994,1.16425,1.16988,111266.96,2025-10-15 21:00:00+00:00
2025-10-16 21:00:00+00:00,1.16989,1.17283,1.16496,1.16509,136514.92,2025-10-16 21:00:00+00:00
2025-10-18 21:00:00+00:00,1.16646,1.16655,1.16515,1.16578,6338.6,2025-10-18 21:00:00+00:00
2025-10-19 21:00:00+00:00,1.16579,1.16753,1.16382,1.16439,76422.19,2025-10-19 21:00:00+00:00
2025-10-20 21:00:00+00:00,1.16438,1.1655,1.15975,1.15993,115211.79,2025-10-20 21:00:00+00:00
2025-10-21 21:00:00+00:00,1.15996,1.16224,1.15767,1.16071,83209.85,2025-10-21 21:00:00+00:00
2025-10-22 21:00:00+00:00,1.16071,1.16213,1.15853,1.16171,69111.31,2025-10-22 21:00:00+00:00
2025-10-23 21:00:00+00:00,1.1617,1.1649,1.16008,1.16266,84431.29,2025-10-23 21:00:00+00:00
2025-10-25 21:00:00+00:00,1.16346,1.16362,1.16253,1.1631,4608.44,2025-10-25 21:00:00+00:00
2025-10-26 21:00:00+00:00,1.16308,1.16547,1.16176,1.16508,61097.4,2025-10-26 21:00:00+00:00
2025-10-27 21:00:00+00:00,1.16508,1.16686,1.16255,1.16568,82156.93,2025-10-27 21:00:00+00:00
2025-10-28 21:00:00+00:00,1.16568,1.1666,1.15773,1.16028,125334.84,2025-10-28 21:00:00+00:00
2025-10-29 21:00:00+00:00,1.16027,1.16374,1.1547,1.15714,108589.24,2025-10-29 21:00:00+00:00
2025-10-30 21:00:00+00:00,1.15714,1.15775,1.15214,1.1537,73402.52,2025-10-30 21:00:00+00:00
2025-11-01 21:00:00+00:00,1.15294,1.15383,1.1525,1.15274,11738.6,2025-11-01 21:00:00+00:00
2025-11-02 21:00:00+00:00,1.15273,1.15413,1.1505,1.15184,75066.72,2025-11-02 21:00:00+00:00
2025-11-03 21:00:00+00:00,1.15183,1.15334,1.14729,1.1485,83162.21,2025-11-03 21:00:00+00:00
2025-11-04 21:00:00+00:00,1.14849,1.14978,1.14687,1.14957,83753.5,2025-11-04 21:00:00+00:00
2025-11-05 21:00:00+00:00,1.14956,1.15522,1.1493,1.15485,95498.54,2025-11-05 21:00:00+00:00
2025-11-06 21:00:00+00:00,1.15485,1.1591,1.15294,1.15656,81200.49,2025-11-06 21:00:00+00:00
2025-11-08 21:00:00+00:00,1.15562,1.15582,1.15413,1.15433,5698.64,2025-11-08 21:00:00+00:00
2025-11-09 21:00:00+00:00,1.15434,1.15829,1.15409,1.15565,68009.0,2025-11-09 21:00:00+00:00
2025-11-10 21:00:00+00:00,1.15566,1.16057,1.15468,1.15867,68685.4,2025-11-10 21:00:00+00:00
2025-11-11 21:00:00+00:00,1.15865,1.15977,1.15627,1.15915,70570.97,2025-11-11 21:00:00+00:00
2025-11-12 21:00:00+00:00,1.15915,1.16559,1.15789,1.163,97423.88,2025-11-12 21:00:00+00:00
2025-11-13 21:00:00+00:00,1.163,1.16536,1.1606,1.16172,102283.804,2025-11-13 21:00:00+00:00
2025-11-15 21:00:00+00:00,1.16143,1.16244,1.16114,1.16147,2726.42,2025-11-15 21:00:00+00:00
2025-11-16 21:00:00+00:00,1.16147,1.16149,1.15818,1.15899,72479.61,2025-11-16 21:00:00+00:00
2025-11-17 21:00:00+00:00,1.15898,1.16076,1.15713,1.158,93337.26,2025-11-17 21:00:00+00:00
2025-11-18 21:00:00+00:00,1.158,1.15971,1.15178,1.15392,99209.93,2025-11-18 21:00:00+00:00
2025-11-19 21:00:00+00:00,1.15392,1.15499,1.15013,1.15334,101736.31,2025-11-19 21:00:00+00:00
2025-11-20 21:00:00+00:00,1.15338,1.15524,1.14909,1.15155,115651.22,2025-11-20 21:00:00+00:00
2025-11-22 21:00:00+00:00,1.15128,1.15143,1.15058,1.15073,2709.03,2025-11-22 21:00:00+00:00
2025-11-23 21:00:00+00:00,1.15074,1.15503,1.15018,1.152,71212.85,2025-11-23 21:00:00+00:00
2025-11-24 21:00:00+00:00,1.15201,1.15859,1.15114,1.15648,108585.88,2025-11-24 21:00:00+00:00
2025-11-25 21:00:00+00:00,1.15648,1.16021,1.1547,1.16017,108027.31,2025-11-25 21:00:00+00:00
2025-11-26 21:00:00+00:00,1.16018,1.16132,1.15763,1.15996,51613.66,2025-11-26 21:00:00+00:00
2025-11-27 21:00:00+00:00,1.15995,1.16075,1.1555,1.15973,177674.44,2025-11-27 21:00:00+00:00
2025-11-29 21:00:00+00:00,1.1594,1.16078,1.15912,1.1601,3312.02,2025-11-29 21:00:00+00:00
2025-11-30 21:00:00+00:00,1.16011,1.16522,1.15893,1.16066,87375.11,2025-11-30 21:00:00+00:00
2025-12-01 21:00:00+00:00,1.16069,1.1629,1.1591,1.1628,74084.42,2025-12-01 21:00:00+00:00
2025-12-02 21:00:00+00:00,1.1628,1.16775,1.16277,1.16661,95673.2,2025-12-02 21:00:00+00:00
2025-12-03 21:00:00+00:00,1.16662,1.16819,1.16409,1.16431,79510.51,2025-12-03 21:00:00+00:00
2025-12-04 21:00:00+00:00,1.16433,1.16717,1.16279,1.16388,75198.78,2025-12-04 21:00:00+00:00
2025-12-06 21:00:00+00:00,1.16373,1.16461,1.16341,1.16404,3352.39,2025-12-06 21:00:00+00:00
2025-12-07 21:00:00+00:00,1.16406,1.16718,1.16163,1.16407,76027.47,2025-12-07 21:00:00+00:00
2025-12-08 21:00:00+00:00,1.16405,1.16571,1.16149,1.16278,78858.33,2025-12-08 21:00:00+00:00
2025-12-09 21:00:00+00:00,1.1628,1.17027,1.16214,1.17013,111512.73,2025-12-09 21:00:00+00:00
2025-12-10 21:00:00+00:00,1.17013,1.17627,1.16821,1.17407,101996.75,2025-12-10 21:00:00+00:00
2025-12-11 21:00:00+00:00,1.17407,1.17497,1.17195,1.17396,90937.78,2025-12-11 21:00:00+00:00
2025-12-13 21:00:00+00:00,1.17358,1.17406,1.17277,1.17369,4068.76,2025-12-13 21:00:00+00:00
2025-12-14 21:00:00+00:00,1.1737,1.17688,1.17264,1.17533,93566.7,2025-12-14 21:00:00+00:00
2025-12-15 21:00:00+00:00,1.17535,1.1804,1.1735,1.17492,114095.99,2025-12-15 21:00:00+00:00
2025-12-16 21:00:00+00:00,1.1749,1.1758,1.1703,1.17414,109582.46,2025-12-16 21:00:00+00:00
2025-12-17 21:00:00+00:00,1.17415,1.17627,1.17123,1.17246,107383.54,2025-12-17 21:00:00+00:00
2025-12-18 21:00:00+00:00,1.17247,1.17377,1.17021,1.17103,84265.09,2025-12-18 21:00:00+00:00
2025-12-20 21:00:00+00:00,1.17149,1.17169,1.17058,1.17103,5528.74,2025-12-20 21:00:00+00:00
2025-12-21 21:00:00+00:00,1.17098,1.17693,1.17093,1.17634,76073.198,2025-12-21 21:00:00+00:00
2025-12-22 21:00:00+00:00,1.17635,1.18021,1.17628,1.17946,94474.17,2025-12-22 21:00:00+00:00
2025-12-23 21:00:00+00:00,1.17946,1.18079,1.17695,1.17714,84866.82,2025-12-23 21:00:00+00:00
2025-12-24 21:00:00+00:00,1.17708,1.17843,1.17663,1.17833,9746.23,2025-12-24 21:00:00+00:00
2025-12-25 21:00:00+00:00,1.17839,1.17966,1.17615,1.1768,83292.5,2025-12-25 21:00:00+00:00
2025-12-27 21:00:00+00:00,1.17631,1.17777,1.17631,1.17722,3047.56,2025-12-27 21:00:00+00:00
2025-12-28 21:00:00+00:00,1.17723,1.1789,1.17493,1.17722,96547.12,2025-12-28 21:00:00+00:00
2025-12-29 21:00:00+00:00,1.17721,1.17797,1.17431,1.17456,67185.16,2025-12-29 21:00:00+00:00
2025-12-30 21:00:00+00:00,1.17455,1.17592,1.17199,1.17455,86578.16,2025-12-30 21:00:00+00:00
2025-12-31 21:00:00+00:00,1.17387,1.17507,1.17387,1.17506,3652.99,2025-12-31 21:00:00+00:00
2026-01-01 21:00:00+00:00,1.17509,1.17649,1.17132,1.17199,88828.62,2026-01-01 21:00:00+00:00
2026-01-03 21:00:00+00:00,1.17203,1.17219,1.16999,1.1705,4246.75,2026-01-03 21:00:00+00:00
2026-01-04 21:00:00+00:00,1.1705,1.17286,1.16588,1.17144,108176.92,2026-01-04 21:00:00+00:00
2026-01-05 21:00:00+00:00,1.17144,1.17428,1.16837,1.16868,101256.44,2026-01-05 21:00:00+00:00
2026-01-06 21:00:00+00:00,1.1687,1.17025,1.16727,1.16767,90868.38,2026-01-06 21:00:00+00:00
2026-01-07 21:00:00+00:00,1.16768,1.16828,1.16425,1.16578,65478.22,2026-01-07 21:00:00+00:00
2026-01-08 21:00:00+00:00,1.16579,1.16604,1.16179,1.16298,83148.84,2026-01-08 21:00:00+00:00
2026-01-10 21:00:00+00:00,1.16296,1.16348,1.1623,1.16235,1680.31,2026-01-10 21:00:00+00:00
2026-01-11 21:00:00+00:00,1.16237,1.16984,1.16216,1.16673,86687.37,2026-01-11 21:00:00+00:00
2026-01-12 21:00:00+00:00,1.16673,1.16776,1.1634,1.1642,84617.54,2026-01-12 21:00:00+00:00
2026-01-13 21:00:00+00:00,1.16421,1.16615,1.16354,1.16449,84827.87,2026-01-13 21:00:00+00:00
